index,A3-Tipo01_DU,A3-Tipo01_DO,A3-Tipo01_SA,A3-Tipo02_DU,A3-Tipo02_DO,A3-Tipo02_SA,A3-Tipo03_DU,A3-Tipo03_DO,A3-Tipo03_SA,A3-Tipo04_DO,A3-Tipo04_DU,A3-Tipo04_SA,A3-Tipo05_SA,A3-Tipo05_DU,A3-Tipo05_DO,COM-Tipo01_DO,COM-Tipo01_DU,COM-Tipo01_SA,COM-Tipo02_DU,COM-Tipo02_SA,COM-Tipo02_DO,COM-Tipo03_DO,COM-Tipo03_DU,COM-Tipo03_SA,COM-Tipo04_DO,COM-Tipo04_DU,COM-Tipo04_SA,COM-Tipo05_DO,COM-Tipo05_DU,COM-Tipo05_SA,IND-Tipo01_DU,IND-Tipo01_DO,IND-Tipo01_SA,IND-Tipo02_DO,IND-Tipo02_DU,IND-Tipo02_SA,IND-Tipo03_DO,IND-Tipo03_DU,IND-Tipo03_SA,IND-Tipo04_DO,IND-Tipo04_DU,IND-Tipo04_SA,IND-Tipo05_DO,IND-Tipo05_DU,IND-Tipo05_SA,IP-Tipo1_DU,IP-Tipo1_DO,IP-Tipo1_SA,MT-Tipo01_DU,MT-Tipo01_DO,MT-Tipo01_SA,MT-Tipo02_DO,MT-Tipo02_DU,MT-Tipo02_SA,MT-Tipo03_DU,MT-Tipo03_DO,MT-Tipo03_SA,MT-Tipo04_DO,MT-Tipo04_DU,MT-Tipo04_SA,MT-Tipo05_DO,MT-Tipo05_DU,MT-Tipo05_SA,MT-Tipo06_DO,MT-Tipo06_DU,MT-Tipo06_SA,RES-Tipo01_DO,RES-Tipo01_DU,RES-Tipo01_SA,RES-Tipo02_DU,RES-Tipo02_DO,RES-Tipo02_SA,RES-Tipo03_DU,RES-Tipo03_DO,RES-Tipo03_SA,RES-Tipo04_DO,RES-Tipo04_DU,RES-Tipo04_SA,RES-Tipo05_DU,RES-Tipo05_DO,RES-Tipo05_SA,RUR-Tipo01_DO,RUR-Tipo01_DU,RUR-Tipo01_SA,RUR-Tipo02_DU,RUR-Tipo02_DO,RUR-Tipo02_SA,RUR-Tipo03_DO,RUR-Tipo03_DU,RUR-Tipo03_SA,RUR-Tipo04_DO,RUR-Tipo04_DU,RUR-Tipo04_SA,RUR-Tipo05_DO,RUR-Tipo05_DU,RUR-Tipo05_SA,SP-Tipo01_DU,SP-Tipo01_DO,SP-Tipo01_SA,SP-Tipo02_DU,SP-Tipo02_DO,SP-Tipo02_SA,SP-Tipo03_DO,SP-Tipo03_DU,SP-Tipo03_SA,SP-Tipo04_DO,SP-Tipo04_DU,SP-Tipo04_SA
56,0.930525,0.874572,0.952839,0.78544,0.708363,0.842092,0.317,0.209248,0.291434,0.754183,0.750791,0.8444,0.722795,0.79218,0.793245,0.95518,0.92685,0.926575,0.249199,0.362921,0.473255,0.954944,0.775211,0.835377,0.949831,0.752708,0.797924,0.647014,0.540924,0.558966,0.836708,0.923388,0.916667,0.950213,0.86035,0.936881,0.62037,0.487179,0.669516,0.899471,0.875646,1.0,0.9375,0.806406,0.909465,0.0,0.0,0.0,0.358827,0.62069,0.776683,0.695849,0.846044,0.928494,0.838914,0.935324,0.925874,0.689689,0.664184,0.81683,0.23503,0.229075,0.304529,0.862104,0.79126,0.879392,0.957808,0.936396,0.974035,0.629373,0.567575,0.5255,0.415829,0.509337,0.524888,0.818184,0.83255,0.816928,0.716875,0.769424,0.777497,0.714069,0.752432,0.775264,0.83769,0.833394,0.858362,0.733261,0.769885,0.87142,0.571181,0.437384,0.525447,0.636755,0.484842,0.826442,0.708721,0.724504,0.770084,0.610029,0.811553,0.806999,0.72862,0.752439,0.74163,0.883513,0.86872,0.916276
57,0.934866,0.877204,0.954887,0.843668,0.742718,0.878047,0.229186,0.147939,0.283154,0.753183,0.833213,0.894132,0.7727,0.859722,0.832188,0.96297,0.938815,0.938614,0.254127,0.381828,0.485849,0.964242,0.801984,0.867147,0.96686,0.818889,0.863599,0.632901,0.543386,0.556781,0.87257,0.948489,0.94375,0.934426,0.872294,0.933979,0.635417,0.466346,0.665865,0.883929,0.916983,1.0,0.958984,0.867568,0.938889,0.0,0.0,0.0,0.426602,0.62069,0.795567,0.692015,0.844483,0.952283,0.891267,0.95678,0.946081,0.674042,0.641117,0.798805,0.236706,0.227322,0.311549,0.873558,0.8591,0.91859,0.965484,0.957067,0.982474,0.625252,0.54206,0.494083,0.403379,0.498205,0.509068,0.836694,0.832276,0.813476,0.71698,0.756345,0.778927,0.703883,0.766036,0.777107,0.848879,0.853159,0.862043,0.732591,0.79127,0.913208,0.565346,0.439333,0.533516,0.667045,0.510217,0.823336,0.722725,0.748205,0.781793,0.654568,0.821915,0.857413,0.743586,0.803887,0.763186,0.909091,0.911386,0.935941
58,0.939207,0.879837,0.956934,0.901897,0.777072,0.914003,0.143229,0.093752,0.27594,0.752093,0.914047,0.943863,0.826306,0.927263,0.872,0.97076,0.950454,0.95027,0.258326,0.399218,0.498444,0.973988,0.832215,0.900245,0.983084,0.886269,0.929273,0.617777,0.545349,0.554168,0.908787,0.973365,0.970833,0.91864,0.885682,0.931664,0.650463,0.445513,0.661681,0.87037,0.957296,1.0,0.979167,0.928729,0.968313,0.0,0.0,0.0,0.496799,0.62069,0.817734,0.687575,0.842951,0.975462,0.94362,0.977751,0.966714,0.658337,0.618043,0.779279,0.238491,0.225836,0.317443,0.885172,0.926941,0.957787,0.973719,0.977738,0.990912,0.620871,0.516545,0.462665,0.390929,0.486267,0.493247,0.855847,0.832002,0.810403,0.717086,0.743265,0.780702,0.693696,0.781317,0.779433,0.861964,0.872924,0.866532,0.73192,0.815344,0.954997,0.55951,0.440961,0.542438,0.699743,0.538416,0.82021,0.736729,0.774307,0.793898,0.703348,0.834111,0.907828,0.76038,0.856098,0.785687,0.935227,0.954052,0.95588
59,0.942545,0.881862,0.95851,0.946688,0.803498,0.941661,0.076765,0.054988,0.270841,0.750601,0.975555,0.982118,0.874232,0.979218,0.905797,0.976753,0.959515,0.959075,0.261249,0.411953,0.508132,0.982408,0.86172,0.928107,0.995224,0.940263,0.979792,0.604315,0.546647,0.551383,0.937287,0.992406,0.991667,0.906497,0.898589,0.930132,0.662037,0.429487,0.657496,0.86078,0.987872,1.0,0.994141,0.975776,0.990947,0.0,0.0,0.0,0.555481,0.62069,0.840722,0.682548,0.840825,0.993033,0.983891,0.993678,0.983356,0.643776,0.597837,0.761545,0.240542,0.224806,0.321502,0.894475,0.979126,0.987939,0.981064,0.99364,0.997404,0.617032,0.496918,0.438498,0.381353,0.475626,0.481078,0.871742,0.831791,0.8082,0.717249,0.733204,0.782881,0.68586,0.796663,0.782093,0.875456,0.888128,0.871701,0.731404,0.838725,0.987142,0.555022,0.442076,0.550842,0.730304,0.56521,0.816043,0.747501,0.798725,0.803925,0.748538,0.846807,0.946609,0.776603,0.897637,0.806179,0.956341,0.986872,0.971712
60,0.943881,0.882672,0.95914,0.964604,0.814069,0.952724,0.047428,0.039951,0.268908,0.748398,1.0,0.99742,0.907097,1.0,0.926694,0.97915,0.963747,0.962559,0.262345,0.416896,0.512007,0.98773,0.886316,0.944167,1.0,0.966292,1.0,0.595189,0.547117,0.548682,0.95,1.0,1.0,0.901639,0.909091,0.929577,0.666667,0.423077,0.653846,0.857143,1.0,1.0,1.0,0.994595,1.0,0.0,0.0,0.0,0.58871,0.62069,0.862069,0.67695,0.837482,1.0,1.0,1.0,0.991589,0.631559,0.583374,0.748897,0.243017,0.224421,0.323013,0.898996,1.0,1.0,0.986068,1.0,1.0,0.614535,0.489067,0.428832,0.377522,0.468386,0.47621,0.880481,0.831707,0.807357,0.717523,0.729179,0.785528,0.682726,0.810464,0.784939,0.887867,0.894209,0.877421,0.731198,0.85803,1.0,0.553226,0.44249,0.557359,0.754181,0.586374,0.809814,0.75181,0.817374,0.809401,0.782308,0.85867,0.962121,0.789855,0.917073,0.821705,0.966851,1.0,0.979058
61,0.943514,0.880742,0.958878,0.963874,0.813518,0.950887,0.042897,0.039579,0.273336,0.739809,0.989075,0.986441,0.9294,0.999642,0.937717,0.978608,0.964661,0.962026,0.262261,0.412062,0.509748,0.990848,0.909144,0.951392,0.997795,0.97301,0.999708,0.589117,0.542688,0.545367,0.951972,1.0,0.998817,0.902854,0.917418,0.931664,0.664738,0.430199,0.650938,0.857143,0.988321,0.995199,0.99537,0.991584,0.999297,0.0,0.0,0.0,0.603903,0.625798,0.88597,0.669214,0.830302,0.989135,0.999528,0.999315,0.993988,0.621587,0.572724,0.740461,0.246576,0.22474,0.320513,0.900219,0.998679,0.997759,0.989428,0.999941,0.999014,0.613238,0.502644,0.442493,0.377546,0.463538,0.477249,0.883679,0.835162,0.811436,0.719409,0.734719,0.791436,0.688126,0.82284,0.788521,0.901511,0.893318,0.886192,0.73388,0.875675,0.999556,0.558307,0.439761,0.562046,0.774139,0.604416,0.796683,0.750852,0.832459,0.811662,0.808698,0.872116,0.958514,0.800733,0.920881,0.834099,0.969995,0.996631,0.980404
62,0.942596,0.8758,0.958163,0.962,0.812141,0.946294,0.039117,0.039273,0.285528,0.722442,0.960573,0.957854,0.950922,0.998581,0.946779,0.977254,0.965326,0.960695,0.262028,0.39998,0.503827,0.993739,0.934231,0.957299,0.991992,0.978726,0.998856,0.583292,0.53125,0.541048,0.953621,1.0,0.995521,0.905889,0.925204,0.936881,0.659568,0.448006,0.648386,0.857143,0.9569,0.982167,0.983796,0.98328,0.997257,0.0,0.0,0.0,0.617441,0.63857,0.915344,0.658659,0.817843,0.960288,0.998236,0.997573,0.996043,0.612698,0.562492,0.733036,0.251376,0.225583,0.313992,0.901262,0.995018,0.991571,0.99266,0.999772,0.996551,0.612324,0.536588,0.476646,0.377617,0.458877,0.480074,0.88587,0.843801,0.821827,0.723957,0.749424,0.801962,0.701626,0.835105,0.793369,0.918088,0.891089,0.899207,0.740586,0.894907,0.998274,0.571254,0.432936,0.566089,0.794715,0.623405,0.774577,0.748458,0.847965,0.813654,0.835441,0.888771,0.949495,0.81133,0.923487,0.846492,0.972692,0.987899,0.981293
63,0.941402,0.869116,0.957097,0.959455,0.81035,0.940322,0.03612,0.039035,0.303848,0.700908,0.9209,0.918184,0.970203,0.996839,0.954325,0.975494,0.965824,0.958964,0.26167,0.384272,0.495523,0.996251,0.958718,0.962147,0.983809,0.983344,0.997479,0.578096,0.515574,0.536441,0.95493,1.0,0.990489,0.909836,0.93263,0.943662,0.652083,0.471154,0.645833,0.857143,0.911161,0.962963,0.96875,0.970771,0.993981,0.0,0.0,0.0,0.628828,0.655172,0.945813,0.646634,0.801247,0.919083,0.996308,0.995241,0.997712,0.604505,0.553355,0.726428,0.256815,0.226774,0.304914,0.902106,0.98947,0.982242,0.995548,0.999506,0.993347,0.611587,0.580715,0.521045,0.377732,0.454714,0.484247,0.887523,0.855031,0.835763,0.730544,0.77042,0.815008,0.719176,0.847437,0.79931,0.935184,0.888193,0.91438,0.749304,0.913588,0.996231,0.588623,0.424065,0.56981,0.814014,0.641457,0.746628,0.745346,0.862481,0.815314,0.86024,0.906113,0.937771,0.821492,0.925381,0.857881,0.974887,0.975866,0.981926
64,0.940208,0.861963,0.955783,0.956715,0.80856,0.934351,0.033939,0.038865,0.326658,0.679817,0.876464,0.873957,0.985784,0.994438,0.960802,0.973734,0.96624,0.957232,0.26121,0.368564,0.486117,0.998233,0.979747,0.966193,0.974464,0.986763,0.995612,0.57391,0.498428,0.532262,0.955884,1.0,0.984098,0.913783,0.939875,0.950443,0.64321,0.494302,0.642925,0.857143,0.856526,0.939643,0.953704,0.955148,0.989575,0.0,0.0,0.0,0.637573,0.671775,0.972998,0.634491,0.781657,0.871145,0.993929,0.992789,0.998956,0.596619,0.545991,0.720443,0.262292,0.228139,0.294744,0.902732,0.982488,0.970576,0.997878,0.999154,0.990144,0.610816,0.624841,0.565445,0.377888,0.451358,0.489331,0.88911,0.866261,0.850473,0.738547,0.794832,0.828478,0.736726,0.860016,0.80617,0.950383,0.885296,0.929624,0.758021,0.92958,0.993501,0.606969,0.415193,0.573531,0.830143,0.656686,0.715966,0.742234,0.874597,0.816578,0.880797,0.921622,0.926046,0.831065,0.927055,0.86726,0.976524,0.962596,0.982502
65,0.93929,0.85561,0.954325,0.954253,0.807182,0.929758,0.032606,0.038762,0.352322,0.663781,0.833672,0.831699,0.996203,0.991399,0.966657,0.97238,0.966655,0.955901,0.260673,0.356481,0.476891,0.999533,0.99446,0.969697,0.965174,0.988888,0.99329,0.571119,0.482586,0.52923,0.956468,1.0,0.976726,0.916818,0.94712,0.95566,0.633873,0.512108,0.639304,0.857143,0.798421,0.914266,0.94213,0.9375,0.984139,0.0,0.0,0.0,0.643182,0.684547,0.99252,0.623579,0.760217,0.822098,0.991285,0.990685,0.999732,0.588651,0.541076,0.714885,0.267204,0.229504,0.284947,0.903121,0.974527,0.957377,0.999434,0.99873,0.98768,0.609805,0.658785,0.599598,0.378082,0.449117,0.494889,0.891102,0.8749,0.863189,0.747342,0.819786,0.840277,0.750226,0.873022,0.813775,0.961274,0.883067,0.942852,0.764727,0.940743,0.990161,0.62285,0.408369,0.577574,0.841208,0.667206,0.685722,0.739841,0.882901,0.817383,0.894817,0.932776,0.917027,0.839894,0.929,0.873624,0.977547,0.950151,0.983225
66,0.938923,0.85133,0.952826,0.952543,0.806632,0.92792,0.032154,0.038728,0.379202,0.657411,0.798932,0.797936,1.0,0.987744,0.972337,0.971839,0.967153,0.955368,0.260083,0.351648,0.469125,1.0,1.0,0.972917,0.957157,0.989617,0.990548,0.570103,0.470816,0.52806,0.956667,1.0,0.96875,0.918033,0.954545,0.957746,0.625,0.519231,0.634615,0.857143,0.742268,0.888889,0.9375,0.918919,0.977778,0.0,0.0,0.0,0.645161,0.689655,1.0,0.615249,0.738069,0.777564,0.98856,0.989397,1.0,0.580214,0.539287,0.709559,0.27095,0.230695,0.276987,0.903255,0.966037,0.943451,1.0,0.998245,0.986695,0.608344,0.672362,0.613259,0.378311,0.448302,0.500483,0.893969,0.878355,0.871144,0.756306,0.842408,0.848306,0.755626,0.886635,0.821953,0.96544,0.882176,0.951977,0.767409,0.944939,0.986287,0.63282,0.405639,0.582261,0.845318,0.671132,0.659026,0.738883,0.885982,0.817665,0.9,0.937055,0.91342,0.847826,0.931707,0.875969,0.977901,0.940594,0.984293
67,0.939264,0.848513,0.950831,0.951358,0.807377,0.92861,0.032551,0.038728,0.420035,0.659658,0.768015,0.768632,0.989589,0.960311,0.978374,0.973925,0.9678,0.956674,0.258963,0.364214,0.461804,0.995616,0.994542,0.976163,0.949284,0.979672,0.981356,0.573234,0.461703,0.534996,0.950247,0.998133,0.955276,0.916818,0.963173,0.957746,0.615741,0.517806,0.623783,0.857143,0.673897,0.855281,0.9375,0.889927,0.956696,0.0,0.0,0.0,0.639785,0.684547,0.994891,0.608768,0.70792,0.732586,0.984618,0.988794,0.997318,0.570076,0.539648,0.704022,0.273973,0.231634,0.269896,0.902602,0.952106,0.922959,0.999504,0.997188,0.987653,0.604514,0.669395,0.610227,0.378987,0.448535,0.507388,0.89901,0.875801,0.875212,0.768636,0.866614,0.852874,0.751869,0.903247,0.831985,0.965023,0.884869,0.958265,0.756577,0.944022,0.974232,0.637786,0.40624,0.58773,0.841179,0.661107,0.632336,0.744475,0.885068,0.817589,0.897151,0.935031,0.913741,0.854393,0.935359,0.875969,0.976673,0.932797,0.986366
68,0.940159,0.845819,0.948085,0.950207,0.809472,0.930434,0.033575,0.038728,0.480667,0.665274,0.734779,0.73752,0.962041,0.8969,0.984613,0.97914,0.968541,0.959984,0.257099,0.39563,0.45369,0.984257,0.980897,0.979401,0.940355,0.954809,0.962126,0.581061,0.452501,0.552338,0.934198,0.993464,0.934004,0.913783,0.973064,0.957746,0.605093,0.514245,0.604938,0.857143,0.585245,0.809328,0.9375,0.846254,0.913939,0.0,0.0,0.0,0.626344,0.671775,0.98212,0.602648,0.666652,0.681583,0.97893,0.988372,0.990612,0.558299,0.540654,0.698286,0.276963,0.232445,0.262268,0.900968,0.93054,0.89292,0.998167,0.995277,0.990049,0.597647,0.661754,0.602467,0.380408,0.449189,0.516413,0.906488,0.869414,0.878357,0.785841,0.895525,0.856153,0.742478,0.923234,0.844607,0.963927,0.8916,0.964167,0.729496,0.941441,0.950442,0.64139,0.40784,0.593831,0.830569,0.636045,0.602422,0.758455,0.882783,0.817397,0.890028,0.929973,0.914665,0.859736,0.939708,0.875969,0.973603,0.924752,0.989529
69,0.941418,0.84342,0.944992,0.949171,0.812703,0.933024,0.034979,0.038728,0.549125,0.672576,0.702766,0.707784,0.922879,0.813976,0.990475,0.985919,0.969282,0.964381,0.254915,0.43647,0.445729,0.968608,0.963158,0.982373,0.931478,0.922486,0.936565,0.591237,0.44399,0.574882,0.913333,0.987395,0.909198,0.909836,0.982955,0.957746,0.59375,0.509615,0.582532,0.857143,0.490901,0.759259,0.9375,0.796797,0.859865,0.0,0.0,0.0,0.608871,0.655172,0.965517,0.59711,0.621668,0.629253,0.972595,0.988039,0.981894,0.546437,0.542193,0.692837,0.279689,0.233256,0.254918,0.898844,0.905872,0.858432,0.996218,0.992866,0.993164,0.589406,0.651332,0.591989,0.382407,0.450195,0.526425,0.91532,0.861111,0.880945,0.804759,0.92508,0.858844,0.730269,0.943744,0.858823,0.96239,0.900351,0.969373,0.69429,0.93745,0.921128,0.644294,0.410139,0.600449,0.816196,0.603464,0.572887,0.776629,0.879812,0.817149,0.880769,0.923397,0.916129,0.864615,0.944599,0.875969,0.969613,0.917203,0.993128
70,0.942849,0.841492,0.941959,0.948331,0.816858,0.936011,0.036515,0.038728,0.613436,0.679877,0.675515,0.682604,0.87763,0.728006,0.99538,0.992699,0.969929,0.968952,0.252833,0.47731,0.438871,0.951358,0.945419,0.984816,0.923764,0.890164,0.908375,0.601413,0.436948,0.597426,0.892469,0.981326,0.885127,0.905889,0.991582,0.957746,0.582407,0.504986,0.561016,0.857143,0.405452,0.713306,0.9375,0.750454,0.804833,0.0,0.0,0.0,0.591398,0.63857,0.948914,0.59237,0.580371,0.580289,0.96671,0.987705,0.973176,0.536041,0.544153,0.688163,0.281922,0.234195,0.248661,0.89672,0.882638,0.824589,0.993882,0.990312,0.996279,0.581459,0.640021,0.580799,0.384818,0.451482,0.536288,0.924424,0.852808,0.883338,0.82223,0.95122,0.861647,0.718061,0.961924,0.873638,0.960647,0.909102,0.973573,0.659084,0.932304,0.892499,0.647159,0.412833,0.60747,0.800769,0.570884,0.547331,0.794803,0.876842,0.8169,0.87151,0.916821,0.918074,0.869788,0.949877,0.875969,0.965623,0.910891,0.99651
71,0.944259,0.840208,0.939389,0.947767,0.821722,0.939026,0.037934,0.038728,0.661627,0.685494,0.656569,0.665162,0.831818,0.655454,0.998748,0.997914,0.970386,0.972782,0.251273,0.508725,0.434061,0.935193,0.931774,0.986473,0.918322,0.8653,0.881263,0.60924,0.432151,0.614767,0.87642,0.976657,0.866055,0.902854,0.997685,0.957746,0.571759,0.501425,0.544842,0.857143,0.343485,0.679698,0.9375,0.716124,0.759203,0.0,0.0,0.0,0.577957,0.625798,0.936143,0.588648,0.550164,0.539388,0.962375,0.987278,0.96647,0.528664,0.546421,0.684751,0.283431,0.23539,0.244309,0.895086,0.865372,0.796487,0.991388,0.987972,0.998675,0.575469,0.629711,0.570905,0.387473,0.452982,0.544867,0.932718,0.846422,0.885903,0.835096,0.969882,0.865264,0.708669,0.974923,0.888057,0.958933,0.915833,0.976456,0.632002,0.926259,0.870768,0.650648,0.415622,0.614783,0.786998,0.545822,0.529356,0.808782,0.874557,0.816709,0.864387,0.911762,0.920438,0.876016,0.955388,0.875969,0.962554,0.906559,0.999018
72,0.945459,0.839741,0.937686,0.947562,0.827084,0.9417,0.038987,0.038728,0.681723,0.68774,0.649466,0.658641,0.790968,0.612786,1.0,1.0,0.97056,0.974957,0.25066,0.521291,0.432247,0.922802,0.926316,0.987083,0.916261,0.855355,0.858932,0.612371,0.43038,0.621704,0.87,0.97479,0.85625,0.901639,1.0,0.957746,0.5625,0.5,0.538462,0.857143,0.319588,0.666667,0.9375,0.702703,0.733333,0.0,0.0,0.0,0.572581,0.62069,0.931034,0.586161,0.538449,0.511245,0.960685,0.986668,0.963788,0.52586,0.548886,0.683088,0.283985,0.236969,0.242678,0.894433,0.858609,0.779222,0.988963,0.986201,0.999633,0.573102,0.622297,0.564314,0.390204,0.454624,0.551027,0.93912,0.843867,0.889003,0.840195,0.977005,0.870395,0.704913,0.97989,0.901085,0.957484,0.918526,0.977713,0.62117,0.919568,0.862144,0.655421,0.418202,0.622272,0.777592,0.535797,0.522564,0.814374,0.873643,0.816632,0.861538,0.909739,0.92316,0.884058,0.960976,0.875969,0.961326,0.90495,1.0
73,0.946402,0.839898,0.936575,0.94855,0.837291,0.944408,0.039803,0.038758,0.683619,0.682456,0.666864,0.664533,0.749805,0.591331,0.99528,0.999929,0.96937,0.975857,0.254647,0.517883,0.432459,0.913729,0.927001,0.985077,0.918425,0.860305,0.840869,0.608298,0.433624,0.618812,0.872679,0.976657,0.85272,0.902854,0.999439,0.959398,0.553627,0.500831,0.549858,0.867725,0.326641,0.666667,0.9375,0.717572,0.72257,0.0,0.0,0.0,0.589307,0.62069,0.936143,0.584425,0.542129,0.491408,0.962292,0.985565,0.964451,0.528312,0.552417,0.682504,0.282744,0.240403,0.245536,0.895323,0.86097,0.770061,0.986469,0.98479,0.999291,0.588846,0.617019,0.560064,0.394001,0.456967,0.555083,0.944369,0.844184,0.893299,0.840323,0.974631,0.88272,0.71637,0.978637,0.913295,0.956109,0.915815,0.978027,0.63355,0.90624,0.86618,0.664309,0.421072,0.631363,0.772221,0.570182,0.550793,0.811272,0.87686,0.81854,0.867515,0.91341,0.930853,0.899036,0.967738,0.875664,0.964191,0.907005,1.0
74,0.947235,0.84029,0.935542,0.951196,0.854331,0.947518,0.040626,0.038834,0.685186,0.669245,0.71036,0.679262,0.70283,0.571979,0.982929,0.999732,0.966396,0.976532,0.265289,0.509361,0.433077,0.905559,0.928835,0.980062,0.923834,0.873158,0.823898,0.598116,0.44209,0.61124,0.879757,0.981326,0.849676,0.905889,0.997868,0.963658,0.54429,0.503086,0.578348,0.89418,0.344909,0.666667,0.9375,0.75545,0.714619,0.0,0.0,0.0,0.63184,0.62069,0.948914,0.582851,0.55153,0.472954,0.966392,0.983866,0.96611,0.534442,0.557619,0.682007,0.27964,0.246451,0.253237,0.897613,0.867251,0.762607,0.983651,0.983372,0.998353,0.629,0.612001,0.55602,0.399309,0.460435,0.558328,0.949639,0.845053,0.898662,0.840397,0.96861,0.904096,0.745014,0.975506,0.925625,0.954579,0.909037,0.97829,0.6645,0.8836,0.876271,0.67784,0.424584,0.642467,0.768246,0.656146,0.621365,0.803516,0.884904,0.823609,0.882852,0.922861,0.945643,0.922296,0.976049,0.874821,0.971353,0.912383,1.0
75,0.94805,0.8408,0.934644,0.955021,0.874448,0.950659,0.041387,0.038932,0.686417,0.652072,0.766904,0.698409,0.655236,0.555531,0.96566,0.999429,0.96253,0.977066,0.2806,0.498283,0.434077,0.898037,0.931488,0.973542,0.930867,0.890919,0.807726,0.58488,0.453877,0.600645,0.889798,0.987395,0.847188,0.909836,0.995455,0.969484,0.535417,0.50641,0.615385,0.928571,0.370049,0.666667,0.9375,0.806241,0.708376,0.0,0.0,0.0,0.68871,0.62069,0.965517,0.581509,0.5642,0.456876,0.97191,0.981786,0.968266,0.542411,0.563976,0.681608,0.275605,0.254173,0.264472,0.900731,0.87625,0.756459,0.980564,0.982064,0.996945,0.682943,0.607455,0.552436,0.405147,0.464766,0.561095,0.954493,0.846346,0.904266,0.840444,0.960587,0.929486,0.78225,0.971436,0.937624,0.953075,0.900226,0.978498,0.704735,0.856882,0.88939,0.693222,0.428219,0.653948,0.764916,0.767898,0.713109,0.793433,0.89536,0.83086,0.903658,0.935742,0.963741,0.94893,0.984669,0.873547,0.980663,0.919907,1.0
76,0.948941,0.84131,0.933935,0.959549,0.893887,0.953458,0.042017,0.03903,0.687306,0.634898,0.823448,0.717557,0.612212,0.542789,0.946187,0.999042,0.958665,0.977545,0.298597,0.487205,0.435432,0.890905,0.934629,0.967022,0.937899,0.910589,0.792065,0.571643,0.467084,0.588682,0.901366,0.993464,0.845324,0.913783,0.992368,0.97583,0.527932,0.510446,0.652422,0.962963,0.397721,0.666667,0.9375,0.859849,0.702741,0.0,0.0,0.0,0.748447,0.62069,0.98212,0.580466,0.577683,0.444163,0.977769,0.979543,0.970422,0.55038,0.570975,0.681312,0.27157,0.262631,0.27793,0.904106,0.886762,0.751217,0.977263,0.980984,0.995196,0.740056,0.603591,0.549564,0.410532,0.469694,0.563716,0.958499,0.847938,0.909289,0.840491,0.95221,0.953856,0.819487,0.967366,0.948842,0.951777,0.891414,0.97865,0.744971,0.831319,0.902509,0.707665,0.431459,0.664173,0.761475,0.879651,0.804852,0.783351,0.905817,0.83931,0.926045,0.949707,0.981359,0.974031,0.99236,0.871949,0.989973,0.928397,1.0
77,0.949999,0.841702,0.93347,0.964301,0.908893,0.955543,0.042446,0.039106,0.687844,0.621687,0.866943,0.732286,0.578952,0.534556,0.927222,0.998593,0.955691,0.978053,0.317296,0.478683,0.437118,0.883908,0.937927,0.962006,0.943308,0.929175,0.776622,0.561461,0.47981,0.577007,0.913023,0.998133,0.844155,0.916818,0.988777,0.981655,0.522762,0.514839,0.680912,0.989418,0.423585,0.666667,0.9375,0.906179,0.696613,0.0,0.0,0.0,0.799582,0.62069,0.994891,0.579791,0.589525,0.435808,0.98289,0.977354,0.97208,0.55651,0.5781,0.681129,0.268467,0.270884,0.292301,0.907166,0.897585,0.746481,0.973802,0.98025,0.993235,0.78972,0.600621,0.547656,0.414483,0.474956,0.566524,0.961221,0.849702,0.912907,0.840563,0.945126,0.972171,0.848131,0.964235,0.958829,0.950866,0.884636,0.978743,0.775921,0.812143,0.9126,0.718377,0.433783,0.671507,0.757173,0.965615,0.875424,0.775595,0.913861,0.84798,0.946122,0.962407,0.994708,0.99269,0.997884,0.870137,0.997135,0.936675,1.0
78,0.951318,0.841859,0.933302,0.968799,0.915711,0.95654,0.042605,0.039136,0.688025,0.616403,0.884342,0.738177,0.560645,0.531633,0.91148,0.998105,0.954501,0.978676,0.334715,0.475275,0.439108,0.876789,0.941053,0.96,0.945472,0.943678,0.761106,0.557388,0.490155,0.567275,0.923333,1.0,0.84375,0.918033,0.984848,0.985915,0.520833,0.519231,0.692308,1.0,0.443299,0.666667,0.9375,0.935135,0.688889,0.0,0.0,0.0,0.830645,0.62069,1.0,0.57955,0.597273,0.432803,0.986197,0.975436,0.972744,0.558962,0.584838,0.681066,0.267225,0.277992,0.306276,0.90934,0.907515,0.741848,0.970237,0.979979,0.991191,0.821316,0.598757,0.546964,0.416018,0.480288,0.569852,0.962225,0.851513,0.914295,0.840687,0.940983,0.979395,0.859588,0.962983,0.967135,0.950522,0.881925,0.978774,0.788301,0.804588,0.916637,0.722568,0.434673,0.674314,0.751254,1.0,0.903653,0.772492,0.917078,0.855888,0.96,0.971496,1.0,1.0,1.0,0.868217,1.0,0.943564,1.0
